Date,Filename,Total,Additions,Deletions
2018-05-01,executable-jar.adoc,8,5,3
2018-05-01,.gitignore,4,2,2
2018-05-01,.travis.yml,19,10,9
2018-05-01,application-db.yml,11,0,11
2018-05-01,create-new.adoc,2,1,1
2018-05-01,FileItemsService.java,2,2,0
2018-05-01,AppCfg.java,0,0,0
2018-05-01,AuditConfig.java,0,0,0
2018-05-01,Jsr310JpaCfg.java,0,0,0
2018-05-01,FileItem.java,19,11,8
2018-05-01,FileItemRepository.java,0,0,0
2018-05-01,FileType.java,0,0,0
2018-05-01,AbstractAuditEntity.java,12,6,6
2018-05-01,FileItemsHandler.java,0,0,0
2018-05-01,FileItemsRoutes.java,0,0,0
2018-05-01,lombok.config,0,0,0
2018-05-01,application.yml,0,0,0
2018-05-01,application-common.yml,0,0,0
2018-05-01,application-db-h2.yml,14,9,5
2018-05-01,application-db-pg.yml,22,22,0
2018-05-01,application-db-props.yml,7,7,0
2018-05-01,application-mvc.yml,0,0,0
2018-05-01,favicon.ico,0,0,0
2018-05-01,default,0,0,0
2018-05-01,FileServer.java,6,4,2
2018-05-01,FileItemRestClient.java,0,0,0
2018-05-01,FileItem.java,0,0,0
2018-05-01,FileType.java,0,0,0
2018-05-01,AbstractAuditEntity.java,0,0,0
2018-05-01,AppCfg.java,0,0,0
2018-05-01,FilesRestResource.java,0,0,0
2018-05-01,UserRestResource.java,0,0,0
2018-05-01,DownloadService.java,0,0,0
2018-05-01,FileService.java,0,0,0
2018-05-01,UploadService.java,0,0,0
2018-05-01,FileItemUtil.java,0,0,0
2018-05-01,SecurityUtil.java,0,0,0
2018-05-01,IndexPage.java,0,0,0
2018-05-01,FallbackConfig.java,0,0,0
2018-05-01,MustacheCfg.java,0,0,0
2018-05-01,WebInterceptor.java,0,0,0
2018-05-01,DisconnectController.java,0,0,0
2018-05-01,DownloadController.java,0,0,0
2018-05-01,UploadController.java,0,0,0
2018-05-01,lombok.config,0,0,0
2018-05-01,application.yml,0,0,0
2018-05-01,application-app-props.yml,0,0,0
2018-05-01,application-common.yml,0,0,0
2018-05-01,application-file-items-rest-service-config.yml,0,0,0
2018-05-01,application-file-orig.yml,0,0,0
2018-05-01,application-file.yml,0,0,0
2018-05-01,application-mvc.yml,0,0,0
2018-05-01,app.css,0,0,0
2018-05-01,favicon.ico,0,0,0
2018-05-01,index.hbs,0,0,0
2018-05-01,download.hbs,0,0,0
2018-05-01,head.hbs,0,0,0
2018-05-01,nav.hbs,0,0,0
2018-05-01,tail.hbs,0,0,0
2018-05-01,upload.hbs,0,0,0
2018-05-01,BasicActionWhen.java,0,0,0
2018-05-01,BasicJGivenTestScenario.java,0,0,0
2018-05-01,BasicOutcomeThen.java,0,0,0
2018-05-01,BasicStateGiven.java,0,0,0
2018-05-01,BasicStaticClassTest.java,0,0,0
2018-05-01,BasicContextTest.java,0,0,0
2018-05-01,docker-compose.yml,2,1,1
2018-05-01,Dockerfile,8,4,4
2018-05-01,Dockerfile,6,3,3
2018-05-01,docker-compose.yml,4,2,2
2018-05-01,PropsAutoConfiguration.java,6,6,0
2018-05-01,AppProps.java,0,0,0
2018-05-01,DbProps.java,0,0,0
2018-05-01,FileItemsRestServiceProps.java,0,0,0
2018-05-01,lombok.config,1,1,0
2018-05-01,BasicContextTest.java,31,31,0
2018-05-01,application-app-props.yml,9,9,0
2018-05-01,application-db-props.yml,0,0,0
2018-05-01,application-file-items-rest-service-props.yml,2,2,0
2018-05-01,application.yaml,4,4,0
2018-05-01,WebSecurityAutoConfiguration.java,6,6,0
2018-05-01,SecurityConfig.java,10,5,5
2018-05-01,lombok.config,1,1,0
2018-05-01,BasicContextTest.java,32,32,0
2018-05-01,application.yaml,4,4,0
2018-05-01,application-h2.bash,2,1,1
2018-05-01,application-h2.cmd,4,2,2
2018-05-01,application.bash,4,2,2
2018-05-01,application.cmd,4,2,2
2018-04-01,gradle-wrapper.properties,2,1,1
2018-04-01,LICENSE,21,21,0
2018-04-01,.travis.yml,24,12,12
2018-04-01,SecurityConfig.java,33,18,15
2018-04-01,docker-compose.yml,4,2,2
2018-04-01,Dockerfile,37,27,10
2018-04-01,Dockerfile,36,27,9
2018-04-01,docker-compose.yml,12,9,3
2018-04-01,application-h2.bash,2,1,1
2018-04-01,application-h2.cmd,2,1,1
2018-04-01,application.bash,2,1,1
2018-04-01,application.cmd,2,1,1
2018-03-01,.travis.yml,14,3,11
2018-03-01,.travis.yml,31,19,12
2018-03-01,README.adoc,2,1,1
2018-03-01,favicon.ico,0,0,0
2018-03-01,index.html,777,0,777
2018-03-01,docinfo.html,0,0,0
2018-03-01,in-mempry-h2.adoc,0,0,0
2018-03-01,postgres-in-docker.adoc,0,0,0
2018-03-01,create-new.adoc,0,0,0
2018-03-01,executable-jar.adoc,0,0,0
2018-03-01,unix.adoc,0,0,0
2018-03-01,windows.adoc,0,0,0
2018-03-01,index.adoc,0,0,0
2018-03-01,favicon.ico,0,0,0
2018-03-01,gradle-wrapper.jar,0,0,0
2018-03-01,gradle-wrapper.properties,3,1,2
2018-03-01,application-h2.bash,2,1,1
2018-03-01,application-h2.cmd,2,1,1
2018-03-01,application.bash,2,1,1
2018-03-01,application.cmd,2,1,1
2018-02-01,.travis.yml,27,6,21
2018-02-01,SecurityConfig.java,6,3,3
2018-02-01,favicon.ico,0,0,0
2018-02-01,index.html,777,777,0
2018-02-01,gradle-wrapper.jar,0,0,0
2018-02-01,gradle-wrapper.properties,3,2,1
2018-01-01,.travis.yml,42,21,21
2018-01-01,.travis.yml,42,21,21
2018-01-01,AppCfg.java,12,0,12
2018-01-01,FileItem.java,3,2,1
2018-01-01,FileItemRepository.java,58,58,0
2018-01-01,AbstractAuditEntity.java,2,1,1
2018-01-01,FileItemsHandler.java,78,78,0
2018-01-01,FileItemsRestResource.java,56,0,56
2018-01-01,FileItemsRoutes.java,32,32,0
2018-01-01,application-h2.bash,2,1,1
2018-01-01,application-h2.cmd,2,1,1
2018-01-01,application.bash,2,1,1
2018-01-01,application.cmd,2,1,1
2018-01-01,.travis.yml,42,21,21
2018-01-01,.gitignore,1,1,0
2018-01-01,.travis.yml,82,42,40
2018-01-01,FileItemsService.java,8,5,3
2018-01-01,AppCfg.java,12,12,0
2018-01-01,FileItemRepository.java,3,1,2
2018-01-01,FileItemsRestResource.java,6,4,2
2018-01-01,application-db-h2.yml,5,5,0
2018-01-01,application-db.yml,2,1,1
2018-01-01,FileServer.java,7,4,3
2018-01-01,SecurityConfig.java,70,70,0
2018-01-01,FallbackConfig.java,42,42,0
2018-01-01,MustacheCfg.java,6,2,4
2018-01-01,application.yml,1,0,1
2018-01-01,application-file-orig.yml,6,6,0
2018-01-01,application-file.yml,13,10,3
2018-01-01,application-mvc.yml,6,3,3
2018-01-01,application-security.yml,3,0,3
2018-01-01,app.css,0,0,0
2018-01-01,favicon.ico,0,0,0
2018-01-01,head.hbs,4,2,2
2018-01-01,BasicStaticClassTest.java,3,1,2
2018-01-01,create-new.adoc,2,1,1
2018-01-01,docker-compose.yml,15,5,10
2018-01-01,Dockerfile,2,1,1
2018-01-01,Dockerfile,6,3,3
2018-01-01,docker-compose.yml,4,0,4
2018-01-01,application-h2.bash,4,2,2
2018-01-01,application-h2.cmd,4,2,2
2018-01-01,application.bash,4,2,2
2018-01-01,application.cmd,4,2,2
2018-01-01,create-new.adoc,5,4,1
2018-01-01,.travis.yml,42,21,21
2018-01-01,.travis.yml,170,84,86
2018-01-01,gradle-wrapper.jar,0,0,0
2018-01-01,gradle-wrapper.properties,5,0,5
2018-01-01,gradlew,172,0,172
2018-01-01,gradlew.bat,84,0,84
2018-01-01,create-new.adoc,19,19,0
2018-01-01,index.adoc,3,3,0
2018-01-01,docker-compose.yml,10,5,5
2018-01-01,Dockerfile,30,20,10
2018-01-01,Dockerfile,37,24,13
2018-01-01,favicon.ico,0,0,0
2018-01-01,index.html,714,0,714
2018-01-01,gradle-wrapper.jar,0,0,0
2018-01-01,gradle-wrapper.properties,2,1,1
2018-01-01,application-h2.bash,2,1,1
2018-01-01,application-h2.cmd,2,1,1
2018-01-01,application.bash,2,1,1
2018-01-01,application.cmd,2,1,1
2017-11-01,.travis.yml,30,13,17
2017-11-01,README.adoc,2,1,1
2017-11-01,favicon.ico,0,0,0
2017-11-01,index.html,714,714,0
2017-11-01,application-h2.bash,2,1,1
2017-11-01,application-h2.cmd,2,1,1
2017-11-01,application.bash,2,1,1
2017-11-01,application.cmd,2,1,1
2017-11-01,Dockerfile,4,2,2
2017-11-01,Dockerfile,4,2,2
2017-11-01,favicon.ico,0,0,0
2017-11-01,index.html,714,0,714
2017-11-01,gradle-wrapper.jar,0,0,0
2017-11-01,gradle-wrapper.properties,5,5,0
2017-11-01,gradlew,172,172,0
2017-11-01,gradlew.bat,84,84,0
2017-11-01,gradle-wrapper.properties,4,2,2
2017-11-01,.travis.yml,2,1,1
2017-11-01,README.adoc,0,0,0
2017-11-01,docinfo.html,0,0,0
2017-11-01,in-mempry-h2.adoc,0,0,0
2017-11-01,postgres-in-docker.adoc,0,0,0
2017-11-01,executable-jar.adoc,0,0,0
2017-11-01,unix.adoc,0,0,0
2017-11-01,windows.adoc,0,0,0
2017-11-01,index.adoc,0,0,0
2017-11-01,favicon.ico,0,0,0
2017-11-01,favicon.ico,0,0,0
2017-11-01,index.html,714,714,0
2017-11-01,gradle-wrapper.jar,0,0,0
2017-11-01,gradle-wrapper.properties,4,2,2
2017-11-01,.travis.yml,4,4,0
2017-11-01,gradle-wrapper.properties,3,1,2
2017-11-01,default,14,14,0
2017-10-01,in-mempry-h2.adoc,11,11,0
2017-10-01,postgres-in-docker.adoc,23,23,0
2017-10-01,executable-jar.adoc,13,13,0
2017-10-01,unix.adoc,10,2,8
2017-10-01,windows.adoc,10,2,8
2017-10-01,index.adoc,10,5,5
2017-10-01,in-mempry-h2.adoc,9,0,9
2017-10-01,postgres-in-docker.adoc,24,0,24
2017-10-01,executable-jar.adoc,13,0,13
2017-10-01,README.adoc,6,6,0
2017-10-01,docinfo.html,20,20,0
2017-10-01,index.adoc,40,40,0
2017-10-01,favicon.ico,0,0,0
2017-10-01,in-mempry-h2.adoc,9,9,0
2017-10-01,postgres-in-docker.adoc,24,24,0
2017-10-01,executable-jar.adoc,13,13,0
2017-10-01,unix.adoc,42,42,0
2017-10-01,windows.adoc,42,42,0
2017-10-01,.travis.yml,22,21,1
2017-10-01,.gitattributes,4,4,0
2017-10-01,.travis.yml,8,4,4
2017-10-01,application-h2.bash,160,0,160
2017-10-01,application.bash,198,0,198
2017-10-01,docker-compose.yml,26,11,15
2017-10-01,Dockerfile,0,0,0
2017-10-01,Dockerfile,0,0,0
2017-10-01,docker-compose.yml,0,0,0
2017-10-01,application-h2.bash,135,135,0
2017-10-01,application-h2.cmd,0,0,0
2017-10-01,application.bash,162,162,0
2017-10-01,application.cmd,0,0,0
2017-10-01,application-h2.bash,2,1,1
2017-10-01,application-h2.cmd,133,77,56
2017-10-01,application.bash,2,1,1
2017-10-01,application.cmd,149,81,68
2017-10-01,application-h2.bash,4,2,2
2017-10-01,application-h2.cmd,4,2,2
2017-10-01,application.cmd,4,2,2
2017-10-01,FileService.java,5,4,1
2017-10-01,FileService.java,6,4,2
2017-10-01,application.yml,1,1,0
2017-10-01,application-mvc.yml,4,4,0
2017-10-01,favicon.ico,0,0,0
2017-10-01,application-mvc.yml,3,3,0
2017-10-01,favicon.ico,0,0,0
2017-10-01,head.hbs,1,1,0
2017-10-01,QFileItem.java,62,0,62
2017-10-01,QAbstractAuditEntity.java,41,0,41
2017-10-01,.travis.yml,28,14,14
2017-10-01,.gitignore,3,2,1
2017-10-01,QFileItem.java,62,62,0
2017-10-01,QAbstractAuditEntity.java,41,41,0
2017-10-01,FileItemsService.java,4,2,2
2017-10-01,AppCfg.java,0,0,0
2017-10-01,AuditConfig.java,0,0,0
2017-10-01,Jsr310JpaCfg.java,0,0,0
2017-10-01,DbProps.java,0,0,0
2017-10-01,FileItem.java,0,0,0
2017-10-01,FileItemRepository.java,0,0,0
2017-10-01,FileType.java,0,0,0
2017-10-01,AbstractAuditEntity.java,0,0,0
2017-10-01,FileItemsRestResource.java,0,0,0
2017-10-01,lombok.config,0,0,0
2017-10-01,application.yml,0,0,0
2017-10-01,application-common.yml,0,0,0
2017-10-01,application-db-h2.yml,0,0,0
2017-10-01,application-db-props.yml,0,0,0
2017-10-01,application-db.yml,0,0,0
2017-10-01,FileServer.java,4,2,2
2017-10-01,FileItemRestClient.java,0,0,0
2017-10-01,FileItem.java,0,0,0
2017-10-01,FileType.java,0,0,0
2017-10-01,AbstractAuditEntity.java,0,0,0
2017-10-01,AppCfg.java,0,0,0
2017-10-01,AppProps.java,0,0,0
2017-10-01,FileItemsRestServiceProps.java,0,0,0
2017-10-01,FilesRestResource.java,0,0,0
2017-10-01,UserRestResource.java,0,0,0
2017-10-01,DownloadService.java,0,0,0
2017-10-01,FileService.java,0,0,0
2017-10-01,UploadService.java,0,0,0
2017-10-01,FileItemUtil.java,0,0,0
2017-10-01,SecurityUtil.java,0,0,0
2017-10-01,IndexPage.java,0,0,0
2017-10-01,MustacheCfg.java,0,0,0
2017-10-01,WebInterceptor.java,0,0,0
2017-10-01,DisconnectController.java,0,0,0
2017-10-01,DownloadController.java,0,0,0
2017-10-01,UploadController.java,0,0,0
2017-10-01,lombok.config,0,0,0
2017-10-01,application.yml,0,0,0
2017-10-01,application-app-props.yml,0,0,0
2017-10-01,application-common.yml,0,0,0
2017-10-01,application-file-items-rest-service-config.yml,0,0,0
2017-10-01,application-file.yml,0,0,0
2017-10-01,application-mvc.yml,0,0,0
2017-10-01,application-security.yml,0,0,0
2017-10-01,app.css,0,0,0
2017-10-01,index.hbs,0,0,0
2017-10-01,download.hbs,0,0,0
2017-10-01,head.hbs,0,0,0
2017-10-01,nav.hbs,0,0,0
2017-10-01,tail.hbs,0,0,0
2017-10-01,upload.hbs,0,0,0
2017-10-01,BasicActionWhen.java,0,0,0
2017-10-01,BasicJGivenTestScenario.java,0,0,0
2017-10-01,BasicOutcomeThen.java,0,0,0
2017-10-01,BasicStateGiven.java,0,0,0
2017-10-01,BasicStaticClassTest.java,0,0,0
2017-10-01,BasicContextTest.java,2,1,1
2017-10-01,application-h2.bash,52,25,27
2017-10-01,application-h2.cmd,162,84,78
2017-10-01,application.bash,72,31,41
2017-10-01,application.cmd,213,110,103
2017-10-01,docker-compose.yml,38,19,19
2017-10-01,Dockerfile,2,1,1
2017-10-01,Dockerfile,2,1,1
2017-10-01,.gitkeep,0,0,0
2017-10-01,gradle-wrapper.properties,2,1,1
2017-10-01,.gitignore,2,1,1
2017-10-01,application-h2.bash,2,1,1
2017-10-01,application-h2.cmd,2,1,1
2017-10-01,application.bash,2,1,1
2017-10-01,application.cmd,2,1,1
2017-10-01,README.adoc,1,0,1
2017-10-01,docker-compose.yml,10,5,5
2017-10-01,Dockerfile,8,5,3
2017-10-01,Dockerfile,13,8,5
2017-10-01,docker-compose.yml,4,4,0
2017-10-01,application-common.yml,6,3,3
2017-10-01,application-db-h2.yml,7,4,3
2017-10-01,application-app-props.yml,3,2,1
2017-10-01,application-common.yml,7,4,3
2017-10-01,application-file.yml,9,5,4
2017-10-01,application-mvc.yml,7,5,2
2017-10-01,streaming-file-server.cmd,14,12,2
2017-10-01,BasicStaticClassTest.java,2,1,1
2017-10-01,.gitignore,25,13,12
2017-10-01,streaming-file-server.bash,37,26,11
2017-10-01,.travis.yml,23,16,7
2017-10-01,QFileItem.java,62,0,62
2017-10-01,QAbstractAuditEntity.java,41,0,41
2017-10-01,streaming-file-server-h2.bash,2,1,1
2017-10-01,streaming-file-server-h2.cmd,14,12,2
2017-10-01,streaming-file-server-h2.bash,39,27,12
2017-10-01,.travis.yml,27,15,12
2017-10-01,docker-compose.yml,4,3,1
2017-10-01,application-common.yml,4,2,2
2017-10-01,docker-compose.yml,23,10,13
2017-10-01,Dockerfile,0,0,0
2017-10-01,application-common.yml,2,1,1
2017-10-01,application-file-items-rest-service-config.yml,8,4,4
2017-10-01,QFileItem.java,6,3,3
2017-10-01,QAbstractAuditEntity.java,4,2,2
2017-10-01,FileItem.java,6,3,3
2017-10-01,FileItemRepository.java,6,1,5
2017-10-01,FileType.java,2,1,1
2017-10-01,AbstractAuditEntity.java,2,1,1
2017-10-01,FileItemsRestResource.java,6,3,3
2017-10-01,DownloadRestResource.java,39,0,39
2017-10-01,UploadRestResource.java,20,0,20
2017-10-01,App.java,2,1,1
2017-10-01,FileItemRestClient.java,3,2,1
2017-10-01,FileItem.java,50,50,0
2017-10-01,FileType.java,2,1,1
2017-10-01,AbstractAuditEntity.java,2,1,1
2017-10-01,FileItemsRestServiceProps.java,4,1,3
2017-10-01,FileItem.java,72,0,72
2017-10-01,FilesRestResource.java,6,3,3
2017-10-01,UserRestResource.java,4,2,2
2017-10-01,DownloadService.java,4,2,2
2017-10-01,FileService.java,4,2,2
2017-10-01,UploadService.java,2,1,1
2017-10-01,IndexPage.java,2,1,1
2017-10-01,MustacheCfg.java,4,2,2
2017-10-01,WebInterceptor.java,2,1,1
2017-10-01,DisconnectController.java,2,1,1
2017-10-01,BasicActionWhen.java,2,1,1
2017-10-01,BasicJGivenTestScenario.java,2,1,1
2017-10-01,BasicOutcomeThen.java,2,1,1
2017-10-01,BasicStateGiven.java,2,1,1
2017-10-01,BasicStaticClassTest.java,2,1,1
2017-10-01,BasicContextTest.java,2,1,1
2017-10-01,FileItemsRestResource.java,9,9,0
2017-10-01,FileItemRestClient.java,21,19,2
2017-10-01,DownloadService.java,3,1,2
2017-10-01,FileItemsRestResource.java,9,8,1
2017-10-01,FileItemRestClient.java,27,18,9
2017-10-01,FileItem.java,18,18,0
2017-10-01,AbstractAuditEntity.java,14,12,2
2017-10-01,FileItemsRestResource.java,5,5,0
2017-10-01,FileItem.java,14,10,4
2017-10-01,FileItemRestClient.java,19,18,1
2017-10-01,AbstractAuditEntity.java,14,12,2
2017-10-01,download.hbs,7,3,4
2017-10-01,QFileItem.java,62,62,0
2017-10-01,QAbstractAuditEntity.java,41,41,0
2017-10-01,App.java,10,3,7
2017-10-01,AppCfg.java,2,1,1
2017-10-01,AuditConfig.java,2,1,1
2017-10-01,Jsr310JpaCfg.java,2,1,1
2017-10-01,DbProps.java,2,1,1
2017-10-01,FileItem.java,19,3,16
2017-10-01,FileItemRepository.java,2,1,1
2017-10-01,FileType.java,5,5,0
2017-10-01,AbstractAuditEntity.java,2,1,1
2017-10-01,DownloadRestResource.java,39,39,0
2017-10-01,FileItemsRestResource.java,33,33,0
2017-10-01,UploadRestResource.java,20,20,0
2017-10-01,lombok.config,1,1,0
2017-10-01,application.yml,6,6,0
2017-10-01,application-common.yml,14,14,0
2017-10-01,application-db-h2.yml,0,0,0
2017-10-01,application-db-props.yml,0,0,0
2017-10-01,application-db.yml,0,0,0
2017-10-01,docker-compose.yml,32,25,7
2017-10-01,Dockerfile,9,9,0
2017-10-01,Dockerfile,4,2,2
2017-10-01,FileType.java,5,0,5
2017-10-01,App.java,26,26,0
2017-10-01,AppCfg.java,25,25,0
2017-10-01,MustacheCfg.java,4,2,2
2017-10-01,AppProps.java,2,1,1
2017-10-01,FileItemsRestServiceProps.java,17,17,0
2017-10-01,WebInterceptor.java,12,3,9
2017-10-01,FileItem.java,66,66,0
2017-10-01,FileItemRestClient.java,65,65,0
2017-10-01,FileType.java,5,5,0
2017-10-01,AbstractAuditEntity.java,28,28,0
2017-10-01,FilesResource.java,6,3,3
2017-10-01,UserResource.java,4,2,2
2017-10-01,DownloadService.java,17,7,10
2017-10-01,FileService.java,10,5,5
2017-10-01,UploadService.java,12,4,8
2017-10-01,FileItemUtil.java,2,1,1
2017-10-01,SecurityUtil.java,2,1,1
2017-10-01,IndexPage.java,10,5,5
2017-10-01,DisconnectController.java,4,2,2
2017-10-01,DownloadController.java,6,3,3
2017-10-01,UploadController.java,14,7,7
2017-10-01,application.yml,3,1,2
2017-10-01,application-common.yml,6,6,0
2017-10-01,application-file-items-rest-service-config.yml,5,5,0
2017-10-01,download.hbs,4,2,2
2017-10-01,.gitignore,1,0,1
2017-10-01,README.adoc,0,0,0
2017-10-01,Dockerfile,0,0,0
2017-10-01,docker-compose.yml,2,1,1
2017-10-01,docker-compose.yml,0,0,0
2017-10-01,ExceptionHandler.java,40,0,40
2017-10-01,.travis.yml,24,12,12
2017-10-01,streaming-file-server-h2.bash,2,1,1
2017-10-01,streaming-file-server-h2.cmd,2,1,1
2017-10-01,streaming-file-server.bash,2,1,1
2017-10-01,streaming-file-server.cmd,2,1,1
2017-10-01,ExceptionHandler.java,1,1,0
2017-10-01,WebInterceptor.java,16,7,9
2017-10-01,UserResource.java,26,26,0
2017-10-01,SecurityUtil.java,60,60,0
2017-10-01,ExceptionHandler.java,1,0,1
2017-10-01,DisconnectController.java,27,17,10
2017-10-01,UploadController.java,13,4,9
2017-10-01,application.yml,2,1,1
2017-10-01,application-fb.yml,4,0,4
2017-10-01,application-security.yml,3,3,0
2017-10-01,streaming-file-server.bash,2,1,1
2017-10-01,streaming-file-server.cmd,2,1,1
2017-10-01,streaming-file-server-h2.bash,147,147,0
2017-10-01,streaming-file-server-h2.cmd,115,115,0
2017-10-01,streaming-file-server.bash,2,1,1
2017-10-01,streaming-file-server.cmd,2,1,1
2017-10-01,streaming-file-server.cmd,149,148,1
2017-10-01,org.eclipse.buildship.core.prefs,2,0,2
2017-10-01,org.eclipse.buildship.core.prefs,2,0,2
2017-10-01,org.eclipse.buildship.core.prefs,2,0,2
2017-10-01,.classpath,10,0,10
2017-10-01,.gitignore,3,3,0
2017-10-01,org.eclipse.buildship.core.prefs,2,0,2
2017-10-01,.classpath,10,10,0
2017-10-01,org.eclipse.buildship.core.prefs,2,2,0
2017-10-01,org.eclipse.buildship.core.prefs,2,2,0
2017-10-01,org.eclipse.buildship.core.prefs,2,2,0
2017-10-01,org.eclipse.buildship.core.prefs,2,2,0
2017-10-01,.travis.yml,24,14,10
2017-10-01,streaming-file-server.bash,2,1,1
2017-10-01,application.yml,1,1,0
2017-10-01,application-common.yml,7,7,0
2017-10-01,application-db-disabled.yml,8,0,8
2017-10-01,application-db-h2.yml,9,6,3
2017-10-01,application-db.yml,2,1,1
2017-10-01,.travis.yml,39,24,15
2017-10-01,streaming-file-server.cmd,1,1,0
2017-10-01,Dockerfile,11,11,0
2017-10-01,docker-compose.yml,30,18,12
2017-10-01,head.hbs,1,1,0
2017-10-01,.gitignore,7,5,2
2017-10-01,streaming-file-server.bash,193,193,0
2017-10-01,.gitkeep,0,0,0
2017-10-01,gradle-wrapper.jar,0,0,0
2017-10-01,gradle-wrapper.properties,3,2,1
2017-10-01,application-app-props.yml,4,2,2
2017-10-01,application-db.yml,2,1,1
2017-10-01,application-h2-db.yml,8,8,0
2017-09-01,.gitignore,1,1,0
2017-09-01,.travis.yml,8,3,5
2017-09-01,docker-compose.yml,2,1,1
2017-09-01,application-app-props.yml,4,2,2
2017-09-01,App.class,0,0,0
2017-09-01,AppCfg.class,0,0,0
2017-09-01,AuditConfig.class,0,0,0
2017-09-01,Jsr310JpaCfg.class,0,0,0
2017-09-01,MustacheCfg.class,0,0,0
2017-09-01,AppProps$Config.class,0,0,0
2017-09-01,AppProps.class,0,0,0
2017-09-01,DbProps$Server.class,0,0,0
2017-09-01,DbProps.class,0,0,0
2017-09-01,WebInterceptor.class,0,0,0
2017-09-01,FileItem.class,0,0,0
2017-09-01,FileItemRepository.class,0,0,0
2017-09-01,FileType.class,0,0,0
2017-09-01,QFileItem.class,0,0,0
2017-09-01,AbstractAuditEntity.class,0,0,0
2017-09-01,QAbstractAuditEntity.class,0,0,0
2017-09-01,FilesResource.class,0,0,0
2017-09-01,DownloadService.class,0,0,0
2017-09-01,FileService.class,0,0,0
2017-09-01,UploadService.class,0,0,0
2017-09-01,FileItemUtil.class,0,0,0
2017-09-01,IndexPage.class,0,0,0
2017-09-01,ExceptionHandler.class,0,0,0
2017-09-01,DisconnectController.class,0,0,0
2017-09-01,DownloadController.class,0,0,0
2017-09-01,UploadController.class,0,0,0
2017-09-01,application.yml,9,0,9
2017-09-01,application-app-props.yml,8,0,8
2017-09-01,application-db-disabled.yml,8,0,8
2017-09-01,application-db-props.yml,7,0,7
2017-09-01,application-db.yml,11,0,11
2017-09-01,application-fb.yml,4,0,4
2017-09-01,application-file.yml,5,0,5
2017-09-01,application-mvc.yml,3,0,3
2017-09-01,app.css,26,0,26
2017-09-01,index.hbs,4,0,4
2017-09-01,download.hbs,43,0,43
2017-09-01,head.hbs,17,0,17
2017-09-01,nav.hbs,64,0,64
2017-09-01,tail.hbs,11,0,11
2017-09-01,upload.hbs,7,0,7
2017-09-01,BasicActionWhen.class,0,0,0
2017-09-01,BasicJGivenTestScenario.class,0,0,0
2017-09-01,BasicOutcomeThen.class,0,0,0
2017-09-01,BasicStateGiven.class,0,0,0
2017-09-01,BasicStaticClassTest$StaticClass.class,0,0,0
2017-09-01,BasicStaticClassTest.class,0,0,0
2017-09-01,BasicContextTest.class,0,0,0
2017-09-01,.gitignore,10,4,6
2017-09-01,.travis.yml,76,52,24
2017-09-01,gradle-wrapper.jar,0,0,0
2017-09-01,gradle-wrapper.properties,5,5,0
2017-09-01,gradlew,172,172,0
2017-09-01,gradlew.bat,84,84,0
2017-09-01,docker-compose.yml,5,4,1
2017-09-01,App.class,0,0,0
2017-09-01,AppCfg.class,0,0,0
2017-09-01,AuditConfig.class,0,0,0
2017-09-01,Jsr310JpaCfg.class,0,0,0
2017-09-01,MustacheCfg.class,0,0,0
2017-09-01,AppProps$Config.class,0,0,0
2017-09-01,AppProps.class,0,0,0
2017-09-01,DbProps$Server.class,0,0,0
2017-09-01,DbProps.class,0,0,0
2017-09-01,WebInterceptor.class,0,0,0
2017-09-01,FileItem.class,0,0,0
2017-09-01,FileItemRepository.class,0,0,0
2017-09-01,FileType.class,0,0,0
2017-09-01,QFileItem.class,0,0,0
2017-09-01,AbstractAuditEntity.class,0,0,0
2017-09-01,QAbstractAuditEntity.class,0,0,0
2017-09-01,FilesResource.class,0,0,0
2017-09-01,DownloadService.class,0,0,0
2017-09-01,FileService.class,0,0,0
2017-09-01,UploadService.class,0,0,0
2017-09-01,FileItemUtil.class,0,0,0
2017-09-01,IndexPage.class,0,0,0
2017-09-01,ExceptionHandler.class,0,0,0
2017-09-01,DisconnectController.class,0,0,0
2017-09-01,DownloadController.class,0,0,0
2017-09-01,UploadController.class,0,0,0
2017-09-01,application.yml,9,9,0
2017-09-01,application-app-props.yml,8,8,0
2017-09-01,application-db-disabled.yml,8,8,0
2017-09-01,application-db-props.yml,7,7,0
2017-09-01,application-db.yml,11,11,0
2017-09-01,application-fb.yml,4,4,0
2017-09-01,application-file.yml,5,5,0
2017-09-01,application-mvc.yml,3,3,0
2017-09-01,app.css,26,26,0
2017-09-01,index.hbs,4,4,0
2017-09-01,download.hbs,43,43,0
2017-09-01,head.hbs,17,17,0
2017-09-01,nav.hbs,64,64,0
2017-09-01,tail.hbs,11,11,0
2017-09-01,upload.hbs,7,7,0
2017-09-01,BasicActionWhen.class,0,0,0
2017-09-01,BasicJGivenTestScenario.class,0,0,0
2017-09-01,BasicOutcomeThen.class,0,0,0
2017-09-01,BasicStateGiven.class,0,0,0
2017-09-01,BasicStaticClassTest$StaticClass.class,0,0,0
2017-09-01,BasicStaticClassTest.class,0,0,0
2017-09-01,BasicContextTest.class,0,0,0
2017-09-01,App.java,2,1,1
2017-09-01,AppCfg.java,11,11,0
2017-09-01,MustacheCfg.java,3,1,2
2017-09-01,DbProps.java,1,1,0
2017-09-01,WebInterceptor.java,10,4,6
2017-09-01,FileItemRepository.java,4,2,2
2017-09-01,FilesResource.java,26,26,0
