Date,Filename,Total,Additions,Deletions
2019-07-01,UserGoals.java,2,1,1
2019-07-01,BodyMeasurements.java,9,9,0
2019-07-01,UserGoals.java,52,50,2
2019-07-01,BodyMeasurements.java,9,9,0
2019-07-01,UserGoals.java,41,30,11
2019-07-01,UserGoals.java,23,13,10
2019-07-01,BodyMeasurements.java,27,27,0
2019-07-01,UserGoals.java,2,1,1
2019-07-01,WorkoutsGUI.java,63,62,1
2019-07-01,WorkoutsGUI.java,43,43,0
2019-07-01,UserGoals.java,64,34,30
2019-07-01,UserGoals.java,51,2,49
2019-07-01,DailyActivitiesGUI.java,498,498,0
2019-07-01,DailyActivityDAOImpl.java,98,98,0
2019-07-01,DietDAOImpl.java,125,104,21
2019-07-01,DietGUI.java,710,422,288
2019-07-01,LoginRegisterGUI.java,163,101,62
2019-07-01,ProgressActivityDAOImpl.java,97,97,0
2019-07-01,ProgressActivityGUI.java,418,418,0
2019-07-01,UserDAOImpl.java,148,132,16
2019-07-01,UserDietDAOImpl.java,16,7,9
2019-07-01,UserGoals.java,8,6,2
2019-07-01,ValidateUser.java,43,43,0
2019-07-01,Admin.java,14,13,1
2019-07-01,CaloriesConsumed.java,24,24,0
2019-07-01,DailyActivity.java,149,149,0
2019-07-01,Diet.java,11,11,0
2019-07-01,ProgressActivity.java,67,67,0
2019-07-01,User.java,16,15,1
2019-07-01,UserDiet.java,18,16,2
2019-07-01,DailyActivitiesGUI.java,21,18,3
2019-07-01,DietGUI.java,587,310,277
2019-07-01,ProgressActivityDAOImpl.java,1,1,0
2019-07-01,ProgressActivityGUI.java,37,29,8
2019-07-01,LoginRegisterGUI.java,60,28,32
2019-07-01,UserDAOImpl.java,64,64,0
2019-07-01,Admin.java,5,4,1
2019-07-01,ValidateUser.java,43,43,0
2019-07-01,DietGUI.java,27,18,9
2019-07-01,ProgressActivityDAOImpl.java,96,96,0
2019-07-01,ProgressActivityGUI.java,397,397,0
2019-07-01,UserDietDAOImpl.java,3,3,0
2019-07-01,CaloriesConsumed.java,24,24,0
2019-07-01,Diet.java,1,1,0
2019-07-01,ProgressActivity.java,67,67,0
2019-07-01,UserDiet.java,13,12,1
2019-07-01,LoginRegisterGUI.java,116,78,38
2019-07-01,UserDAOImpl.java,84,67,17
2019-07-01,User.java,16,14,2
2019-07-01,DietGUI.java,27,18,9
2019-07-01,UserDietDAOImpl.java,3,3,0
2019-07-01,ProgressActivityGUI.java,252,235,17
2019-07-01,CaloriesConsumed.java,24,24,0
2019-07-01,Diet.java,1,1,0
2019-07-01,ProgressActivity.java,65,54,11
2019-07-01,UserDiet.java,13,12,1
2019-07-01,ProgressActivityDAOImpl.java,96,96,0
2019-07-01,ProgressActivity.java,24,24,0
2019-07-01,ProgressActivityGUI.java,179,179,0
2019-06-01,DailyActivitiesGUI.java,186,181,5
2019-06-01,DietGUI.java,5,5,0
2019-06-01,DailyActivity.java,74,44,30
2019-06-01,DailyActivityDAOImpl.java,98,98,0
2019-06-01,DailyActivity.java,135,135,0
2019-06-01,DailyActivitiesGUI.java,307,307,0
2019-06-01,DietDAOImpl.java,70,63,7
2019-06-01,DietGUI.java,421,236,185
2019-06-01,LoginRegisterGUI.java,1,1,0
2019-06-01,UserDAOImpl.java,1,1,0
2019-06-01,Admin.java,11,10,1
2019-06-01,Diet.java,5,4,1
2019-06-01,DietDAOImpl.java,59,43,16
2019-06-01,DietGUI.java,370,203,167
2019-06-01,LoginRegisterGUI.java,4,3,1
2019-06-01,UserDAOImpl.java,11,6,5
2019-06-01,UserDietDAOImpl.java,13,4,9
2019-06-01,UserGoals.java,8,6,2
2019-06-01,Diet.java,7,7,0
2019-06-01,User.java,2,2,0
2019-06-01,UserDiet.java,5,4,1
2019-06-01,BodyMeasurementsDAOImpl.java,13,13,0
2019-06-01,UserGoals.java,3,3,0
2019-06-01,BodyMeasurements.java,6,5,1
2019-06-01,DietDAOImpl.java,60,57,3
2019-06-01,DietGUI.java,29,12,17
2019-06-01,LoginRegisterGUI.java,1,1,0
2019-06-01,UserDAOImpl.java,10,10,0
2019-06-01,UserDietDAOImpl.java,30,29,1
2019-06-01,UserGoals.java,1,1,0
2019-06-01,Admin.java,20,19,1
2019-06-01,Diet.java,6,5,1
2019-06-01,UserDiet.java,5,5,0
2019-06-01,DietGUI.java,74,53,21
2019-06-01,UserGoals.java,4,4,0
2019-06-01,UserDietDAOImpl.java,149,149,0
2019-06-01,DietDAOImpl.java,45,42,3
2019-06-01,UserDiet.java,95,95,0
2019-06-01,LoginRegisterGUI.java,80,42,38
2019-06-01,UserGoals.java,5,5,0
2019-06-01,LoginRegisterGUI.java,62,61,1
2019-06-01,User.java,15,12,3
2019-06-01,UserDAOImpl.java,85,85,0
2019-06-01,UserGoals.java,14,14,0
2019-06-01,UserGoals.java,127,95,32
2019-06-01,BodyMeasurementsDAOImpl.java,101,101,0
2019-06-01,BodyMeasurementsDAOImpl.java,5,5,0
2019-06-01,CalculateBMI.java,13,11,2
2019-06-01,BodyMeasurements.java,57,57,0
2019-06-01,DietGUI.java,627,627,0
2019-06-01,Diet.java,15,8,7
2019-06-01,DietDAOImpl.java,288,288,0
2019-06-01,Diet.java,199,199,0
2019-06-01,UserGoals.java,302,260,42
2019-06-01,UserGoals.java,341,341,0
2019-06-01,CalculateBMI.java,73,73,0
2019-06-01,Admin.java,2,1,1
2019-06-01,BodyMeasurements.java,86,86,0
2019-06-01,User.java,2,1,1
2019-06-01,LoginRegisterGUI.java,245,245,0
2019-06-01,Admin.java,29,29,0
2019-06-01,User.java,65,65,0
